TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
18:51:51:624779,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,-0.014,-0.013,0.108,-0.001,0,-0.001,4.081,14.728,-15.26,-3.99,0.061996,0.317025
18:51:51:629798,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.012,-0.022,0.204,-0.001,0,-0.001,3.997,14.875,-14.959,-4.004,0.100039,0.508649
18:51:51:634924,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.074,0.003,0.181,-0.001,0,0,3.045,14.875,-15.078,-4.193,0.1409,0.412837
18:51:51:639912,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.091,0.035,0.094,0,0,0,3.528,14.063,-15.099,-4.095,-0.015499,0.421291
18:51:51:644860,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.055,0.057,0.007,0,0,0,2.891,14.14,-15.554,-3.892,0.131037,0.400156
18:51:51:650039,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.012,0.045,0.013,0,0,0,3.969,14.259,-15.078,-3.99,0.118356,0.371976
18:51:51:654967,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,-0.017,0.013,0.073,0,0,0,3.157,14.609,-15.484,-4.2,0.184579,0.487514
18:51:51:660161,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,-0.006,-0.002,0.115,0,0,0,3.528,14.728,-15.162,-4.004,0.128219,0.367749
18:51:51:665271,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.025,-0.012,0.155,0,0,0,3.297,14.217,-14.875,-4.697,0.185988,0.456516
18:51:51:670270,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.045,-0.024,0.156,0,0,0,3.752,14.994,-15.617,-4.298,0.008454,0.294481
18:51:51:675273,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.053,-0.039,0.141,0,0,0,3.22,14.217,-15.799,-4.501,0.094403,0.405792
18:51:51:680396,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.064,-0.064,0.117,0,0,0,3.528,14.301,-15.617,-4.102,0.046497,0.429745
18:51:51:685394,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.064,-0.07,0.097,0,0,0,3.22,14.728,-15.596,-3.892,0.012681,0.400156
18:51:51:690532,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.046,-0.046,0.013,0,0,0.001,3.465,14.686,-15.554,-4.305,0.064814,0.421291
18:51:51:695523,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.035,-0.015,-0.076,0,0,0.001,4.375,15.218,-16.226,-3.906,0.129628,0.393111
18:51:51:700662,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.039,0.014,-0.176,0,0,0.001,3.731,14.49,-15.029,-4.193,0.118356,0.348023
18:51:51:705612,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.047,0.011,-0.162,0,0,0.001,3.437,14.84,-15.645,-3.899,0.046497,0.286027
18:51:51:710772,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.039,-0.014,-0.021,0,0,0,4.032,14.84,-14.714,-4.088,0.184579,0.387475
18:51:51:715736,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.017,-0.028,0.095,0,0,0,3.122,14.49,-15.911,-3.794,0.156399,0.332524
18:51:51:720910,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,-0.008,-0.029,0.202,0,0,0,3.36,13.951,-15.148,-4.501,0.033816,0.4227
18:51:51:725853,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,-0.001,-0.015,0.202,0,0,0,3.829,14.028,-15.456,-4.221,0.131037,0.45088
18:51:51:731038,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.042,0.017,0.117,0,0,0,3.325,15.386,-14.735,-4.305,0.049315,0.429745
18:51:51:735984,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.069,0.04,0.053,0,0,0,3.689,14.686,-15.568,-4.298,0.150763,0.271937
18:51:51:740981,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.078,0.056,0.037,0,0,0,3.423,14.028,-14.987,-3.892,0.092994,0.405792
18:51:51:746105,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.065,0.052,0.086,0,0,0,3.78,13.489,-15.932,-4.088,0.150763,0.393111
18:51:51:751106,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.041,0.025,0.167,0,0,0,3.451,14.14,-15.239,-4.508,0.1409,0.391702
18:51:51:756267,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.033,-0.015,0.157,0,0,0,4.123,14.644,-15.372,-4.718,0.143718,0.487514
